job_id,company_name,job_task_str,job_task_vec,job_task_codevec,job_task_codestr,job_creat,job_applyon,job_applyoff,job_experience,job_education,job_regular,job_irregular,job_intern,job_period,job_trans,company_foundedyear,job_quota,applicants_total,applicants_male,applicants_female,applicants_age_25below,applicants_age_2630,applicants_age_3135,applicants_age_3640,applicants_age_4145,applicants_age_46above,applicants_edu_nohs,applicants_edu_hs,applicants_edu_sclg,applicants_edu_clg,applicants_edu_grd,company_type_eng,company_type_cat,Industry_Standardized,company_province,company_city,job_field_cat,job_field_catname,job_pay_lower,job_pay_upper,job_weekday,job_dayon,job_dayoff,benefit_insurance_national,benefit_insurance_health,benefit_insurance_employ,benefit_insurance_injury,benefit_insurance_retire,benefit_bonus_retire,benefit_bonus_overtime,benefit_bonus_performance,benefit_bonus_seniority,benefit_bonus_support,benefit_holiday_annual,benefit_holiday_family,benefit_holiday_mother,benefit_holiday_father,benefit_holiday_sick,benefit_edu,benefit_food,benefit_live,benefit_transport
46821106,주식회사 원금융서비스,Customer_Patient_Communication_Consultation|Sales_Business_Development|Medical_Billing_Insurance,"['Customer_Patient_Communication_Consultation', 'Sales_Business_Development', 'Medical_Billing_Insurance']","[3, 31, 17]",3|31|17,2025-04-21,2025-04-17,2070-01-01,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Finance_Insurance,Seoul,Gangdong,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47018564,쁨글로벌의원,,[],[],,2025-05-23,2025-05-23,2025-06-22,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Beauty_Cosmetic,Seoul,Seocho,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46868177,참다인 한의원,Record_Document_Management|Administration_Clerical_Support,"['Record_Document_Management', 'Administration_Clerical_Support']","[30, 0]",30|0,2025-04-25,2025-04-25,2025-06-24,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Medical_Healthcare,Seoul,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47039128,㈜아이티브릿지,Home_Community_Nursing|Other_Unclassified,"['Home_Community_Nursing', 'Other_Unclassified']","[11, 23]",11|23,2025-05-27,2025-05-27,2025-06-26,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,IT_Digital,Seoul,Geumcheon,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46916823,메이븐플러스,Environment_Safety_Cleaning_Mgmt|Customer_Patient_Communication_Consultation,"['Environment_Safety_Cleaning_Mgmt', 'Customer_Patient_Communication_Consultation']","[7, 3]",7|3,2025-05-07,2025-05-07,2025-07-06,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,IT_Digital,Seoul,Seongbuk,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47087348,청원한의원,Medical_Testing_Diagnostics,['Medical_Testing_Diagnostics'],[19],19,2025-06-05,2025-06-05,2070-01-01,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Medical_Healthcare,Incheon,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46890943,새결손해사정법인,Medical_Billing_Insurance,['Medical_Billing_Insurance'],[17],17,2025-04-30,2025-04-30,2025-06-29,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Finance_Insurance,Seoul,Mapo,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47080338,유캔비성형외과,Patient_Management_Basic_Nursing|Nursing_Support_Assistance|Surgical_Preparation_Assistance,"['Patient_Management_Basic_Nursing', 'Nursing_Support_Assistance', 'Surgical_Preparation_Assistance']","[25, 22, 32]",25|22|32,2025-06-04,2025-06-04,2025-06-09,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Medical_Healthcare,Seoul,Seocho,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47039073,청담고운세상피부과의원,Patient_Management_Basic_Nursing|Nursing_Support_Assistance,"['Patient_Management_Basic_Nursing', 'Nursing_Support_Assistance']","[25, 22]",25|22,2025-05-27,2025-05-27,2025-06-26,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Medical_Healthcare,Seoul,Gangnam,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47089722,튼튼어린이병원,,[],[],,2025-06-05,2025-06-05,2025-07-05,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Medical_Healthcare,Gyeonggi-do,Uijeongbu,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47087565,파란손해사정㈜,Customer_Patient_Communication_Consultation|Medical_Billing_Insurance,"['Customer_Patient_Communication_Consultation', 'Medical_Billing_Insurance']","[3, 17]",3|17,2025-06-05,2025-06-05,2025-06-10,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Finance_Insurance,Busan,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47034355,티에스에이손해사정(주),Medical_Billing_Insurance,['Medical_Billing_Insurance'],[17],17,2025-05-26,2025-05-26,2070-01-01,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Finance_Insurance,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46948644,수원그리고의원,Beauty_Skin_Esthetics|Patient_Management_Basic_Nursing|Nursing_Support_Assistance,"['Beauty_Skin_Esthetics', 'Patient_Management_Basic_Nursing', 'Nursing_Support_Assistance']","[1, 25, 22]",1|25|22,2025-05-12,2025-05-12,2025-06-11,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Medical_Healthcare,Gyeonggi-do,Suwon,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47050797,플래티넘 의원,,[],[],,2025-05-29,2025-05-29,2025-06-28,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Medical_Healthcare,Seoul,Seocho,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47029429,㈜웅진,Transportation_Logistics|Customer_Patient_Communication_Consultation|Other_Unclassified,"['Transportation_Logistics', 'Customer_Patient_Communication_Consultation', 'Other_Unclassified']","[34, 3, 23]",34|3|23,2025-05-27,2025-05-26,2025-06-25,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Logistics,Gyeonggi-do,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47026992,에톤성형외과의원,Surgical_Preparation_Assistance,['Surgical_Preparation_Assistance'],[32],32,2025-05-26,2025-05-26,2070-01-01,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Other,Seoul,Seocho,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47047803,노트성형외과의원,Surgical_Preparation_Assistance,['Surgical_Preparation_Assistance'],[32],32,2025-05-28,2025-05-28,2025-06-27,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Other,Seoul,Seocho,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47017491,아비쥬의원,Patient_Management_Basic_Nursing|Inventory_Supply_Management|Nursing_Support_Assistance,"['Patient_Management_Basic_Nursing', 'Inventory_Supply_Management', 'Nursing_Support_Assistance']","[25, 16, 22]",25|16|22,2025-05-23,2025-05-23,2025-06-22,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Beauty_Cosmetic,Seoul,Seocho,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46989988,화명새길한의원,Customer_Patient_Communication_Consultation|Medical_Testing_Diagnostics,"['Customer_Patient_Communication_Consultation', 'Medical_Testing_Diagnostics']","[3, 19]",3|19,2025-05-19,2025-05-19,2025-07-18,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Medical_Healthcare,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47076324,브레인리더한의원,,[],[],,2025-06-02,2025-06-02,2025-07-02,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Medical_Healthcare,Seoul,Seocho,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46989988,화명새길한의원,Customer_Patient_Communication_Consultation|Medical_Testing_Diagnostics,"['Customer_Patient_Communication_Consultation', 'Medical_Testing_Diagnostics']","[3, 19]",3|19,2025-05-19,2025-05-19,2025-07-18,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Medical_Healthcare,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47078637,재단법인 한국의학연구소 광화문분사무소,Medical_Testing_Diagnostics,['Medical_Testing_Diagnostics'],[19],19,2025-06-04,2025-06-04,2025-06-13,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Finance_Insurance,Seoul,Jongno,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47076324,브레인리더한의원,,[],[],,2025-06-02,2025-06-02,2025-07-02,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Medical_Healthcare,Seoul,Seocho,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47059233,㈜에이프로코리아,Catering_Nutrition_Management,['Catering_Nutrition_Management'],[2],2,2025-05-30,2025-05-30,2070-01-01,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Medical_Healthcare,Gyeonggi-do,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47082770,㈜안앤락,Environment_Safety_Cleaning_Mgmt|Infection_Control_Sterilization,"['Environment_Safety_Cleaning_Mgmt', 'Infection_Control_Sterilization']","[7, 14]",7|14,2025-06-04,2025-06-04,2025-07-04,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Medical_Healthcare,Seoul,Seocho,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46848302,더프라이드 성형외과,Surgical_Preparation_Assistance,['Surgical_Preparation_Assistance'],[32],32,2025-04-22,2025-04-22,2070-01-01,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Medical_Healthcare,Seoul,Gangnam,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46963723,널핏㈜,Transportation_Logistics|Other_Unclassified,"['Transportation_Logistics', 'Other_Unclassified']","[34, 23]",34|23,2025-05-14,2025-05-14,2025-06-13,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Logistics,Seoul,Seocho,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47005728,서원대학교산학협력단,Project_Management_RnD|Injection_BloodDraw_Infusion|Nursing_Support_Assistance,"['Project_Management_RnD', 'Injection_BloodDraw_Infusion', 'Nursing_Support_Assistance']","[28, 15, 22]",28|15|22,2025-05-21,2025-04-28,2025-06-27,0,college,0,1,0,6,0,2004,2.0,,,,국민연금/고용보험/산재보험/건강보험,,,,,,,,,,,small,3,Education,Chungcheongbuk-do,Cheongju,4,Tech_Edu,,,5.0,09:00,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47010353,원더의원,,[],[],,2025-05-22,2025-05-22,2025-06-21,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Medical_Healthcare,Incheon,Bupyeong,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46960335,웰리브에프앤에스㈜,Environment_Safety_Cleaning_Mgmt|Infection_Control_Sterilization|Hospital_Management_Operations,"['Environment_Safety_Cleaning_Mgmt', 'Infection_Control_Sterilization', 'Hospital_Management_Operations']","[7, 14, 12]",7|14|12,2025-05-14,2025-05-14,2025-06-13,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Other,Gyeongsangnam-do,Geoje,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46894633,㈜웅진,Transportation_Logistics|Customer_Patient_Communication_Consultation|Other_Unclassified,"['Transportation_Logistics', 'Customer_Patient_Communication_Consultation', 'Other_Unclassified']","[34, 3, 23]",34|3|23,2025-05-01,2025-04-30,2025-06-29,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Logistics,Gyeonggi-do,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46958075,첫번째의원,Patient_Management_Basic_Nursing|Nursing_Support_Assistance|Surgical_Preparation_Assistance,"['Patient_Management_Basic_Nursing', 'Nursing_Support_Assistance', 'Surgical_Preparation_Assistance']","[25, 22, 32]",25|22|32,2025-05-13,2025-05-13,2025-06-12,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Medical_Healthcare,Seoul,Gangnam,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46935452,㈜에스이에이치인터내셔널 ,Customer_Patient_Communication_Consultation|Sales_Business_Development,"['Customer_Patient_Communication_Consultation', 'Sales_Business_Development']","[3, 31]",3|31,2025-05-10,2025-05-09,2025-07-08,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Finance_Insurance,Chungcheongbuk-do,Chungju,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47004680,허쉬성형외과,Patient_Management_Basic_Nursing|Nursing_Support_Assistance|Surgical_Preparation_Assistance,"['Patient_Management_Basic_Nursing', 'Nursing_Support_Assistance', 'Surgical_Preparation_Assistance']","[25, 22, 32]",25|22|32,2025-05-21,2025-05-21,2025-06-20,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Medical_Healthcare,Seoul,Gangnam,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46949874,네이처스더블유산후조리원,,[],[],,2025-05-13,2025-05-12,2025-06-11,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Medical_Healthcare,Gyeonggi-do,Suwon,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46928279,압구정 세가지소원의원,Beauty_Skin_Esthetics|Dermatology_Medical_Esthetics_Dept,"['Beauty_Skin_Esthetics', 'Dermatology_Medical_Esthetics_Dept']","[1, 4]",1|4,2025-05-08,2025-05-08,2070-01-01,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Medical_Healthcare,Seoul,Gangnam,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47087596,파란손해사정㈜,Customer_Patient_Communication_Consultation|Quality_Management_Compliance,"['Customer_Patient_Communication_Consultation', 'Quality_Management_Compliance']","[3, 29]",3|29,2025-06-05,2025-06-05,2025-06-10,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Finance_Insurance,Daegu,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47087567,파란손해사정㈜,Customer_Patient_Communication_Consultation|Quality_Management_Compliance,"['Customer_Patient_Communication_Consultation', 'Quality_Management_Compliance']","[3, 29]",3|29,2025-06-05,2025-06-05,2025-06-10,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Finance_Insurance,Gwangju,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47073907,본라인한의원 상암점,Record_Document_Management|Nursing_Support_Assistance|Administration_Clerical_Support,"['Record_Document_Management', 'Nursing_Support_Assistance', 'Administration_Clerical_Support']","[30, 22, 0]",30|22|0,2025-06-02,2025-06-02,2025-06-29,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Medical_Healthcare,Seoul,Mapo,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47032322,리본성형외과,Patient_Management_Basic_Nursing|Nursing_Support_Assistance,"['Patient_Management_Basic_Nursing', 'Nursing_Support_Assistance']","[25, 22]",25|22,2025-05-26,2025-05-26,2025-06-25,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Medical_Healthcare,Seoul,Gangnam,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46956763,현대미학성형외과의원,Patient_Management_Basic_Nursing|Nursing_Support_Assistance,"['Patient_Management_Basic_Nursing', 'Nursing_Support_Assistance']","[25, 22]",25|22,2025-05-13,2025-05-13,2025-07-12,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Medical_Healthcare,Seoul,Gangnam,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46963709,널핏㈜,PR_Marketing_NewMedia_Content|HR_Recruitment|Hospital_Management_Operations|Project_Management_RnD,"['PR_Marketing_NewMedia_Content', 'HR_Recruitment', 'Hospital_Management_Operations', 'Project_Management_RnD']","[24, 10, 12, 28]",24|10|12|28,2025-05-14,2025-05-14,2025-06-13,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Other,Seoul,Seocho,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46985650,아이세상치과,Nursing_Support_Assistance|Environment_Safety_Cleaning_Mgmt|Record_Document_Management|Patient_Management_Basic_Nursing|Administration_Clerical_Support,"['Nursing_Support_Assistance', 'Environment_Safety_Cleaning_Mgmt', 'Record_Document_Management', 'Patient_Management_Basic_Nursing', 'Administration_Clerical_Support']","[22, 7, 30, 25, 0]",22|7|30|25|0,2025-05-19,2025-05-19,2025-06-18,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Medical_Healthcare,Seoul,Gangdong,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46948704,리본성형외과,Patient_Management_Basic_Nursing|Nursing_Support_Assistance,"['Patient_Management_Basic_Nursing', 'Nursing_Support_Assistance']","[25, 22]",25|22,2025-05-12,2025-05-12,2025-06-11,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Medical_Healthcare,Seoul,Gangnam,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46969842,오다한의원,Patient_Management_Basic_Nursing|Nursing_Support_Assistance,"['Patient_Management_Basic_Nursing', 'Nursing_Support_Assistance']","[25, 22]",25|22,2025-05-15,2025-05-15,2025-06-14,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Medical_Healthcare,Seoul,Gangdong,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46927712,유윌비손해사정㈜,Quality_Management_Compliance|Medical_Billing_Insurance,"['Quality_Management_Compliance', 'Medical_Billing_Insurance']","[29, 17]",29|17,2025-05-08,2025-05-08,2025-07-07,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Finance_Insurance,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47077630,나라부부 한의원,Nursing_Support_Assistance|Environment_Safety_Cleaning_Mgmt|Record_Document_Management|Patient_Management_Basic_Nursing|Administration_Clerical_Support,"['Nursing_Support_Assistance', 'Environment_Safety_Cleaning_Mgmt', 'Record_Document_Management', 'Patient_Management_Basic_Nursing', 'Administration_Clerical_Support']","[22, 7, 30, 25, 0]",22|7|30|25|0,2025-06-03,2025-06-03,2025-06-12,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Medical_Healthcare,Chungcheongnam-do,Cheonan,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47073139,아세아손해사정㈜,Quality_Management_Compliance|Medical_Billing_Insurance,"['Quality_Management_Compliance', 'Medical_Billing_Insurance']","[29, 17]",29|17,2025-06-02,2025-06-02,2025-07-02,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Finance_Insurance,Daejeon,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47027965,프라미스 성형외과,Surgical_Preparation_Assistance,['Surgical_Preparation_Assistance'],[32],32,2025-05-26,2025-05-26,2025-07-25,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Medical_Healthcare,Seoul,Gangnam,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46808853,미래융합교육,Environment_Safety_Cleaning_Mgmt|Education_Training,"['Environment_Safety_Cleaning_Mgmt', 'Education_Training']","[7, 5]",7|5,2025-04-16,2025-04-16,2025-06-15,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Education,Jeollanam-do,Suncheon,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46927722,리팅 성형외과의원,Surgical_Preparation_Assistance,['Surgical_Preparation_Assistance'],[32],32,2025-05-08,2025-05-08,2025-06-07,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Medical_Healthcare,Busan,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47061878,피아프의원,Beauty_Skin_Esthetics|Customer_Patient_Communication_Consultation|Nursing_Support_Assistance|Dermatology_Medical_Esthetics_Dept|Patient_Management_Basic_Nursing,"['Beauty_Skin_Esthetics', 'Customer_Patient_Communication_Consultation', 'Nursing_Support_Assistance', 'Dermatology_Medical_Esthetics_Dept', 'Patient_Management_Basic_Nursing']","[1, 3, 22, 4, 25]",1|3|22|4|25,2025-05-30,2025-05-30,2025-06-29,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Medical_Healthcare,Seoul,Songpa,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46764577,더의원,,[],[],,2025-04-08,2025-04-08,2025-06-07,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Other,,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47037056,널핏㈜,PR_Marketing_NewMedia_Content|HR_Recruitment|Hospital_Management_Operations|Project_Management_RnD,"['PR_Marketing_NewMedia_Content', 'HR_Recruitment', 'Hospital_Management_Operations', 'Project_Management_RnD']","[24, 10, 12, 28]",24|10|12|28,2025-05-27,2025-05-27,2070-01-01,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Other,Seoul,Seocho,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47083275,프라이빗성형외과의원,Beauty_Skin_Esthetics|Dermatology_Medical_Esthetics_Dept|Surgical_Preparation_Assistance,"['Beauty_Skin_Esthetics', 'Dermatology_Medical_Esthetics_Dept', 'Surgical_Preparation_Assistance']","[1, 4, 32]",1|4|32,2025-06-04,2025-06-04,2025-07-04,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Medical_Healthcare,Seoul,Gangnam,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47075138,㈜다스카손해사정화재해상,Medical_Billing_Insurance|HR_Recruitment|Quality_Management_Compliance|Record_Document_Management|Administration_Clerical_Support,"['Medical_Billing_Insurance', 'HR_Recruitment', 'Quality_Management_Compliance', 'Record_Document_Management', 'Administration_Clerical_Support']","[17, 10, 29, 30, 0]",17|10|29|30|0,2025-06-02,2025-06-02,2025-06-15,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Finance_Insurance,Daegu,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47085436,나나성형외과의원,,[],[],,2025-06-04,2025-06-04,2025-07-04,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Medical_Healthcare,Seoul,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47077573,프라임에셋㈜,Customer_Patient_Communication_Consultation|Sales_Business_Development|Medical_Billing_Insurance,"['Customer_Patient_Communication_Consultation', 'Sales_Business_Development', 'Medical_Billing_Insurance']","[3, 31, 17]",3|31|17,2025-06-03,2025-06-03,2025-07-03,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Finance_Insurance,Seoul,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47058850,리원피부과의원,Patient_Management_Basic_Nursing|Nursing_Support_Assistance,"['Patient_Management_Basic_Nursing', 'Nursing_Support_Assistance']","[25, 22]",25|22,2025-05-30,2025-05-30,2025-06-29,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Medical_Healthcare,Seoul,Gangnam,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46950177,하이안과 ,Patient_Management_Basic_Nursing|Injection_BloodDraw_Infusion|Nursing_Support_Assistance|Surgical_Preparation_Assistance,"['Patient_Management_Basic_Nursing', 'Injection_BloodDraw_Infusion', 'Nursing_Support_Assistance', 'Surgical_Preparation_Assistance']","[25, 15, 22, 32]",25|15|22|32,2025-05-13,2025-05-13,2025-06-12,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Other,Seoul,Gangnam,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47034290,㈜케이티아이에스 ,Customer_Patient_Communication_Consultation,['Customer_Patient_Communication_Consultation'],[3],3,2025-05-27,2025-05-26,2025-06-13,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Medical_Healthcare,Seoul,Dongjak,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47081015,나나성형외과의원,Surgical_Preparation_Assistance,['Surgical_Preparation_Assistance'],[32],32,2025-06-04,2025-06-04,2025-07-04,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Medical_Healthcare,Seoul,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47052502,센트럴서울안과의원,,[],[],,2025-05-29,2025-05-29,2025-06-28,0,uncertain,0,0,0,0,0,,,,,,,,,,,,,,,,,uncertain,0,Medical_Healthcare,Seoul,,0,other,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
